-0.859802249,0.617116129,-39.7123388,-0.014193671,-0.160432716,0.222993873,-0.008278762,-0.024070712,2.379869968,-0.026511884,0.00448811,-0.04364756,-0.02737005,0.005597356,-0.04338549
-0.859802249,0.617116129,-39.3867796,0.089985273,-0.303678764,0.222993873,-0.009191539,-0.023884043,2.378423083,-0.022652794,0.004750397,-0.034539249,-0.022929179,0.003079364,-0.037446074
-0.790463358,0.547777238,-39.3867796,0.091580068,-0.302083969,0.278464986,-0.010719887,-0.023678787,2.375927109,-0.023296391,0.003543001,-0.032023908,-0.033273087,0.002690409,-0.050279059
-0.912499806,0.42574079,-39.3867796,0.094386906,-0.304890808,0.284012097,-0.011826935,-0.023589273,2.374254247,-0.031845986,0.002984281,-0.046416477,-0.035990323,0.000450326,-0.04815093
-0.912499806,0.42574079,-39.3867796,0.094386906,-0.304890808,0.284012097,-0.013026165,-0.023574268,2.372649814,-0.02954436,0.000810867,-0.038299032,-0.019718732,-0.001333613,-0.024097866
-0.912499806,0.42574079,-39.3867796,0.094386906,-0.304890808,0.284012097,-0.013683592,-0.023618731,2.371846386,-0.037393848,-0.001881439,-0.044433549,-0.035538335,-0.001105464,-0.050439279
-0.912499806,0.42574079,-38.8974602,0.04010089,-0.089590272,0.284012097,-0.014903737,-0.023656685,2.370114643,-0.030002628,-0.000340679,-0.04119697,-0.039508,-0.002064498,-0.055017702
-0.912499806,0.42574079,-38.4169662,-0.11365719,-0.301007632,0.284012097,-0.016183368,-0.023723552,2.368332666,-0.031296043,-0.000956238,-0.04219762,-0.01919478,-0.002055157,-0.027781921
-0.812651803,0.325892787,-38.2620314,-0.06178155,-0.366882439,0.3638905,-0.017463266,-0.023860589,2.366480182,-0.034613068,-0.001427985,-0.050710596,-0.037744364,-0.003163793,-0.058886288
-0.917353528,0.221191062,-38.2620314,-0.05937341,-0.369290579,0.44765188,-0.019979294,-0.024071487,2.36255484,-0.02774269,-0.002372106,-0.04054946,-0.036167832,-0.002654426,-0.060190545
-0.943702307,0.194842283,-38.2620314,-0.058767389,-0.369896601,0.426572857,-0.021184232,-0.024159919,2.360549581,-0.034799978,-0.001345861,-0.055702357,-0.032456089,-0.002957943,-0.059694431
-0.943702307,0.194842283,-37.9511812,-0.158239453,-0.233122513,0.426572857,-0.022266572,-0.02425856,2.3585589,-0.026828742,-0.001342489,-0.047267393,-0.015221916,-0.002598712,-0.030334586
-0.943702307,0.194842283,-37.625622,-0.054060509,-0.089876465,0.426572857,-0.022773966,-0.024345183,2.357547756,-0.029477599,-0.003555474,-0.056108697,-0.025769973,-0.001169983,-0.063828165
-0.943702307,0.194842283,-37.4608812,-0.001343453,-0.162362417,0.426572857,-0.024491938,-0.024423181,2.35329261,-0.019081896,0.000528549,-0.050041548,-0.014851263,-0.000538867,-0.049282051
-0.938848584,0.399392012,-37.4608812,-0.006048096,-0.162250781,0.262933074,-0.025481755,-0.024459096,2.350008024,-0.015664162,0.000740897,-0.05168617,-0.015645042,-0.000498104,-0.063227568
-0.991546142,0.346694455,-37.4608812,-0.004836052,-0.163462825,0.220775029,-0.026012641,-0.024475998,2.347862513,-0.016140186,0.001042478,-0.059327145,-0.007409882,-0.00028684,-0.032013246
-0.991546142,0.346694455,-37.4608812,-0.004836052,-0.163462825,0.220775029,-0.02625537,-0.024485394,2.346813838,-0.011239631,0.000747734,-0.043893039,-0.007701881,-0.000584131,-0.061310548
-0.991546142,0.346694455,-36.8244718,-0.109328788,-0.162168433,0.220775029,-0.026768792,-0.024524333,2.342726764,-0.007775002,0.000939701,-0.048585456,-0.002038714,-0.000540285,-0.027401636
-0.991546142,0.346694455,-36.522447,-0.012680852,-0.295059345,0.220775029,-0.0268392,-0.024542993,2.341780431,-0.005172934,0.00036725,-0.052271114,0.001049932,-0.000603365,-0.056303172
-1.099021423,0.454169735,-36.522447,-0.015152784,-0.297531277,0.134794804,-0.026770271,-0.024582604,2.338084048,0.001949883,0.000858126,-0.042588401,0.00140781,0.000192212,-0.025592538
-1.004027142,0.549164016,-36.522447,-0.017337652,-0.295346408,0.05879938,-0.026723601,-0.024576232,2.337235644,0.001471603,0.001658442,-0.048362616,0.00478777,-0.000922218,-0.048432313
-1.052564366,0.500626792,-36.522447,-0.016221296,-0.296462764,0.019969601,-0.026564031,-0.024606969,2.335621455,0.002846872,0.000293181,-0.038338673,0.008203996,-0.000452382,-0.034557104
-1.052564366,0.500626792,-36.2204222,-0.112869232,-0.163571852,0.019969601,-0.026016992,-0.024637133,2.333317205,0.00775033,0.000504,-0.030642025,0.015938479,-0.001456273,-0.042441258
-1.052564366,0.500626792,-36.2204222,-0.112869232,-0.163571852,0.019969601,-0.025485771,-0.02468567,2.33190266,0.013661923,-0.000324447,-0.038946555,0.017123071,-0.002934266,-0.03742472
-1.052564366,0.500626792,-35.9036884,-0.011514416,-0.02420898,0.019969601,-0.024907601,-0.024784747,2.330638993,0.013110547,-0.001604421,-0.030332441,0.013033612,-0.002399764,-0.02088863
-1.052564366,0.500626792,-35.9036884,-0.011514416,-0.02420898,0.019969601,-0.024478866,-0.024863687,2.32995187,0.022479452,-0.003377701,-0.037602982,0.02272212,-0.002578431,-0.0346906
-1.163506591,0.611569018,-35.7536566,0.033944089,-0.092774644,-0.06878418,-0.023720948,-0.024949693,2.328794732,0.017463718,-0.001382916,-0.027749169,0.018870566,-0.002249266,-0.024718152
-0.997786642,0.777288967,-35.7536566,0.03013253,-0.088963085,-0.081542536,-0.022463397,-0.025099586,2.327147493,0.024215512,-0.001764782,-0.030893073,0.026769309,-0.004492399,-0.029455131
-0.997786642,0.777288967,-35.7536566,0.03013253,-0.088963085,-0.081542536,-0.02157096,-0.025249354,2.326165516,0.020614727,-0.003035626,-0.023394556,0.027860127,-0.004570935,-0.029142039
-0.997786642,0.777288967,-35.4457482,-0.068398158,0.046516611,-0.081542536,-0.020642396,-0.0254017,2.325194227,0.025068334,-0.003645745,-0.027010005,0.014538613,-0.003181934,-0.011899878
-0.997786642,0.777288967,-35.2957164,-0.020387982,0.112530603,-0.081542536,-0.02015467,-0.025508445,2.324795023,0.019933101,-0.004113296,-0.016744966,0.02811394,-0.005478323,-0.022268867
-0.997786642,0.777288967,-35.1456846,-0.068398158,0.046516611,-0.081542536,-0.019223459,-0.025689902,2.324057416,0.025323941,-0.004626228,-0.02056355,0.030225389,-0.006557078,-0.021554462
-0.997786642,0.777288967,-34.6965698,0.075318578,-0.151093901,-0.081542536,-0.01821604,-0.025908451,2.323339001,0.023592905,-0.004886879,-0.017230257,0.021002988,-0.004003418,-0.013576701
-1.078913144,0.858415469,-34.6965698,0.073452668,-0.15295981,-0.146443738,-0.016815993,-0.026175316,2.322433986,0.024190411,-0.003928977,-0.014884036,0.026727445,-0.004074679,-0.01620813
-0.968664308,0.968664306,-34.6965698,0.070916945,-0.150424087,-0.234642807,-0.015920261,-0.026311873,2.321890794,0.020877072,-0.003019469,-0.01291281,0.011569822,-0.002409712,-0.006433659
-0.968664308,0.968664306,-34.6965698,0.070916945,-0.150424087,-0.234642807,-0.01553657,-0.026391787,2.321677434,0.021250101,-0.004303076,-0.012058003,0.021386858,-0.003042948,-0.013076422
-0.968664308,0.968664306,-34.6965698,0.070916945,-0.150424087,-0.234642807,-0.014823768,-0.026493205,2.32124161,0.016704211,-0.002255671,-0.010413612,0.018768244,-0.002569668,-0.011898437
-0.968664308,0.968664306,-34.2552998,0.025730897,0.043734713,-0.234642807,-0.014192898,-0.026579581,2.32084166,0.017205024,-0.002232756,-0.011124245,0.008383845,-0.000537494,-0.004260273
-0.968664308,0.968664306,-33.801282,-0.119554799,-0.156033119,-0.234642807,-0.013915771,-0.026597348,2.320700837,0.011411776,-0.000658583,-0.00588622,0.011178128,-0.000609523,-0.007201621
-0.812651803,0.812651801,-33.6483084,-0.067014959,-0.219753215,-0.109832803,-0.01316979,-0.026638025,2.320220232,0.007147683,-3.65383E-06,-0.004924174,0.004404821,9.90599E-05,-0.0032629
-0.887537805,0.737765799,-33.6483084,-0.065292581,-0.221475594,-0.169741605,-0.013022889,-0.026634721,2.320111413,0.007903975,0.000260073,-0.005967811,0.001358998,0.003065934,-0.00407936
-0.887537805,0.737765799,-33.6483084,-0.065292581,-0.221475594,-0.169741605,-0.012932395,-0.026430565,2.319839774,-0.000735532,0.002619753,-0.003384416,3.65171E-05,0.00204358,-0.00199047
-0.887537805,0.737765799,-33.3443224,0.031982939,-0.087721754,-0.169741605,-0.012931177,-0.026362403,2.319773384,-2.97709E-05,0.003824167,-0.003626155,-0.004831357,0.004881268,-0.003094761
-0.887537805,0.737765799,-32.7628266,0.027276059,-0.343579906,-0.169741605,-0.013254321,-0.026035921,2.319566391,-0.005799322,0.00516056,-0.002659522,-0.007149833,0.003348209,-0.001074134
-0.778675746,0.62890374,-32.7628266,0.029779886,-0.341076078,-0.082651958,-0.013493064,-0.025924119,2.319530525,-0.00802963,0.003763434,-0.001151423,-0.01372564,0.007196031,-0.002343499
-1.041470143,0.366109344,-32.7628266,0.035824157,-0.347120349,-0.292887475,-0.014406022,-0.025445477,2.319374647,-0.012232376,0.005929813,-0.001519217,-0.009507417,0.004975758,-0.001111241
-1.15171898,0.255860507,-32.7628266,0.03835988,-0.349656073,-0.204688406,-0.014721845,-0.025280189,2.319337733,-0.017483637,0.009157053,-0.001905086,-0.017272598,0.009033126,-0.004140377
-1.15171898,0.255860507,-32.609853,-0.010591672,-0.282347689,-0.204688406,-0.015300237,-0.024977705,2.319199088,-0.013897807,0.007276696,-0.003203531,-0.013947756,0.007491039,-0.00420136
-0.703789744,0.703789743,-32.3117506,0.074498724,-0.14088026,-0.563031795,-0.016227516,-0.024479683,2.318919772,-0.018197153,0.008720078,-0.003659778,-0.014824096,0.010251624,-0.001369022
-0.703789744,0.703789743,-32.0283572,-0.016187164,-0.265573356,-0.563031795,-0.016724667,-0.024135878,2.31887386,-0.011852931,0.00820002,-0.000958911,-0.013125754,0.009092368,-0.002634845
-0.703789744,0.703789743,-32.0283572,-0.016187164,-0.265573356,-0.563031795,-0.01715875,-0.023835184,2.318786723,-0.012130015,0.008406463,-0.00228226,-0.005758344,0.003596351,-0.002327663
-0.633757464,0.633757463,-32.0283572,-0.014576422,-0.263962614,-0.507005971,-0.017351102,-0.023715051,2.318708969,-0.00811445,0.005077461,-0.003161175,-0.009636745,0.006739882,-0.000975445
-0.633757464,0.633757463,-32.0283572,-0.014576422,-0.263962614,-0.507005971,-0.017671669,-0.023490848,2.318676521,-0.008891999,0.006222527,-0.000789814,-0.006141479,0.006290138,-0.000357856
-0.633757464,0.633757463,-32.0283572,-0.014576422,-0.263962614,-0.507005971,-0.017879192,-0.023278302,2.318664429,-0.004919935,0.005039416,-0.000197189,-0.004416571,0.004423244,0.001897804
-0.633757464,0.633757463,-31.4645122,-0.104007142,-0.015870814,-0.507005971,-0.018172195,-0.022984857,2.318790332,-0.007052199,0.004426824,0.00399359,-0.002747816,0.001947972,0.005816921
-0.633757464,0.633757463,-31.3262476,-0.148251814,-0.076707238,-0.507005971,-0.018263586,-0.022920068,2.318983801,-0.004787421,0.003375593,0.010713506,-0.011488891,0.007275509,0.024849999
-0.633757464,0.633757463,-31.187983,-0.104007142,-0.137543662,-0.507005971,-0.019029465,-0.022435064,2.320640365,-0.010028849,0.005666529,0.022332066,-0.004588008,0.006230715,0.03900267
-0.727364967,0.284982842,-31.187983,-0.095985325,-0.139696634,-0.581891973,-0.019183214,-0.022226265,2.32194739,-0.003463144,0.005121312,0.036473139,-8.35911E-05,0.00194079,0.026285535
-1.224524816,-0.212177006,-31.187983,-0.084550649,-0.151131311,-0.979619851,-0.019185986,-0.022161908,2.32281903,0.00069419,0.001992635,0.036477497,0.00035268,0.006261515,0.066510938
-0.943702307,0.068645502,-30.903609,-0.182009247,-0.019547833,-1.204277858,-0.019162477,-0.021744523,2.327252565,0.002673897,0.003258904,0.057465106,0.00333059,0.003804681,0.060283896
-0.943702307,0.068645502,-30.624138,-0.092578527,0.103419407,-1.204277858,-0.018939761,-0.021490105,2.331283733,0.004276255,0.002447053,0.065337697,0.004972324,0.005228445,0.089868789
-0.943702307,0.068645502,-30.624138,-0.092578527,0.103419407,-1.204277858,-0.018772646,-0.021314382,2.334304147,0.005529881,0.002825146,0.072052245,0.003427291,0.003480876,0.048808429
-0.943702307,0.068645502,-30.339764,-0.001578847,-0.021705153,-1.204277858,-0.01866003,-0.021200006,2.335907913,0.006061221,0.003480821,0.066283352,0.005606952,0.006832988,0.096752908
-0.913193195,0.099154614,-30.339764,-0.002280556,-0.021003443,-1.228685148,-0.018473013,-0.020972095,2.339135059,0.007125512,0.004679117,0.090128594,0.002342276,0.005293074,0.076941326
-0.639997964,0.372349844,-30.339764,-0.008564046,-0.014719953,-1.010128963,-0.018316149,-0.020617613,2.344287883,0.002990861,0.003147186,0.073531009,0.001420039,0.006864252,0.116712116
-0.639997964,0.372349844,-30.0622542,-0.097367182,0.107384359,-1.010128963,-0.018221971,-0.020162368,2.352028363,0.003207728,0.00344988,0.095261027,0.000468639,0.003232803,0.061672339
-0.639997964,0.372349844,-29.9141836,-0.04998459,0.172535423,-1.010128963,-0.018206346,-0.020054584,2.354084562,0.00313316,0.003861424,0.112959529,0.000845901,0.008167374,0.131149406
-0.639997964,0.372349844,-29.4944868,-0.184287566,-0.012131169,-1.010128963,-0.018178063,-0.019781511,2.358469494,0.002771069,0.004611275,0.104746734,-0.001175051,0.005284275,0.070113293
-0.639997964,0.372349844,-29.359164,-0.14098427,-0.071673201,-1.010128963,-0.018217125,-0.01960585,2.360800216,0.00038977,0.007403141,0.12954833,-0.001126563,0.009224129,0.150687627
-1.044937088,0.157399282,-29.359164,-0.136040407,-0.080986801,-2.128426597,-0.018292233,-0.018990878,2.370846551,0.001050604,0.005782354,0.124680082,-0.005158351,0.011484186,0.166340469
-1.044937088,0.157399282,-29.359164,-0.136040407,-0.080986801,-2.128426597,-0.018464214,-0.01860799,2.376392418,-0.001854319,0.007799928,0.15389617,-0.006239713,0.010048233,0.137510616
-1.044937088,0.157399282,-29.6366738,-0.047237271,-0.203091113,-2.128426597,-0.018880283,-0.017937967,2.385561718,-0.004592289,0.00889635,0.170799839,-0.010799109,0.014456051,0.198488497
-1.044937088,0.157399282,-29.5003704,-0.003620183,-0.143117617,-2.128426597,-0.019240685,-0.01745552,2.392185945,-0.005801091,0.008565696,0.159006931,-0.005787619,0.007103668,0.100780852
-1.044937088,0.157399282,-29.3581834,-0.049120023,-0.205679897,-2.128426597,-0.01944025,-0.017210577,2.395660998,-0.007696201,0.009861615,0.192621357,-0.012958985,0.011666968,0.171323533
-0.287063009,0.980451917,-29.2159964,-0.022550394,-0.250811073,-2.786868705,-0.020288439,-0.016446952,2.406874442,-0.014237102,0.009590819,0.212689563,-0.020519318,0.015526449,0.241304313
-1.153799147,0.113715781,-29.2159964,-0.002615463,-0.270746004,-3.480257615,-0.020972323,-0.015929474,2.414916819,-0.013163589,0.008439368,0.191906437,-0.024940516,0.016374572,0.261512661
-1.153799147,0.113715781,-29.2159964,-0.002615463,-0.270746004,-3.480257615,-0.02264082,-0.014834031,2.43241177,-0.020198855,0.009563227,0.24996935,-0.013911498,0.007392338,0.139766428
-1.153799147,0.113715781,-28.9384866,-0.091418599,-0.148641692,-3.480257615,-0.023101492,-0.014589238,2.437040056,-0.016395225,0.005850154,0.193629482,-0.024631962,0.015758432,0.289092849
-1.153799147,0.113715781,-28.8031638,-0.048115303,-0.08909966,-3.480257615,-0.023922809,-0.014063796,2.446679439,-0.018717903,0.008300765,0.264919033,-0.018172415,0.012813039,0.232608409
-1.153799147,0.113715781,-28.6707828,-0.005753383,-0.1473473,-3.480257615,-0.025134038,-0.01320978,2.462183269,-0.017843357,0.008434985,0.287744929,-0.023461844,0.017167133,0.326541068
-1.026215587,-0.013867778,-28.6707828,-0.002818961,-0.144412879,-3.378190767,-0.025915897,-0.01263769,2.473065158,-0.015347598,0.007152151,0.261392113,-0.010379984,0.009658278,0.167283527
-0.067952113,0.944395694,-28.6707828,-0.024859021,-0.122372819,-4.144801546,-0.026263054,-0.01231467,2.478659936,-0.015150176,0.009738819,0.30653387,-0.021118375,0.019113287,0.350153012
-0.819585692,0.192762117,-28.6707828,-0.007571449,-0.139660391,-4.746108408,-0.026964703,-0.011679639,2.490293623,-0.013439076,0.007891694,0.279433788,-0.019290765,0.019450464,0.364339493
-0.819585692,0.192762117,-28.6707828,-0.007571449,-0.139660391,-4.746108408,-0.027607724,-0.011031296,2.502438175,-0.011970905,0.007619891,0.289272765,-0.015545006,0.020253328,0.374862356
-0.819585692,0.192762117,-28.5384018,-0.049933369,-0.081412751,-4.746108408,-0.028127999,-0.010353438,2.514984428,-0.010656386,0.009181862,0.348567663,-0.009340209,0.01604509,0.297475334
-0.819585692,0.192762117,-28.1314528,-0.004433529,-0.018850471,-4.746108408,-0.028749492,-0.009285805,2.534778296,-0.007493347,0.009838765,0.369493909,-0.00627777,0.01682927,0.311048402
-0.819585692,0.192762117,-27.8715938,0.078721351,-0.133188431,-4.746108408,-0.029171129,-0.008155493,2.555669385,-0.004051006,0.010323376,0.399797319,-0.002157719,0.023903105,0.440975306
-4.44089E-16,1.012347807,-27.8715938,0.05987088,-0.11433796,-5.401776961,-0.029241979,-0.007370617,2.570149128,0.001056358,0.008638738,0.346070345,0.001686879,0.011238432,0.220502206
-0.506173904,0.506173904,-27.8715938,0.07151288,-0.12597996,-5.806716084,-0.029185052,-0.006991357,2.577590354,0.006097638,0.008875689,0.409213793,0.00607373,0.02368732,0.467665901
-0.506173904,0.506173904,-27.3518758,0.07151288,0.10269596,-5.806716084,-0.028782705,-0.005422217,2.608570361,0.008372421,0.008223818,0.373378355,0.010082418,0.02177119,0.455274345
-0.506173904,0.506173904,-26.9547328,-0.05557288,-0.07204696,-5.806716084,-0.028424788,-0.00464936,2.624732189,0.012248933,0.008516502,0.448473414,0.011346497,0.016690278,0.389016356
-0.506173904,0.506173904,-26.8174488,-0.011642,-0.13245192,-5.806716084,-0.027692846,-0.0035727,2.649826933,0.016597013,0.005686576,0.464890309,0.021553891,0.018642526,0.513529874
-0.569272295,0.569272294,-26.8174488,-0.013093263,-0.133903183,-5.857194797,-0.02696981,-0.002947327,2.667053547,0.018672892,0.003541081,0.412385448,0.01321744,0.008587177,0.261954115
-0.478438348,0.660106241,-26.8174488,-0.015182444,-0.131814002,-6.504542683,-0.026528022,-0.002660304,2.675809262,0.02588243,0.002822018,0.485959025,0.028917186,0.013531286,0.54336676
-0.478438348,0.660106241,-26.6801648,-0.059113324,-0.071409042,-6.504542683,-0.024610746,-0.001763148,2.711835728,0.024737303,-0.001875381,0.433835506,0.0243488,0.006250673,0.420738316
-0.478438348,0.660106241,-26.4163834,0.025296724,0.044654774,-6.504542683,-0.022986119,-0.001346084,2.739908696,0.027090332,-0.004865355,0.447540434,0.018000819,0.001315401,0.282527074
-0.478438348,0.660106241,-26.4163834,0.025296724,0.044654774,-6.504542683,-0.022381933,-0.001301934,2.749391528,0.03303237,-0.009323452,0.508489273,0.035434429,0.00131745,0.581389979
0.07003228,1.082380087,-26.6831066,-0.069766998,0.174627806,-6.842361759,-0.021208796,-0.001258316,2.768639769,0.028783936,-0.009337596,0.463901428,0.03537787,-0.005019337,0.59279293
-0.119262893,0.893084915,-26.6831066,-0.065413209,0.170274017,-6.993797897,-0.018850012,-0.001592976,2.808163641,0.028296135,-0.015276385,0.477949445,0.025555207,-0.00760529,0.456317618
-0.119262893,0.893084915,-26.4310924,-0.146057753,0.281160265,-6.993797897,-0.017143268,-0.002100907,2.838639511,0.027251775,-0.018417189,0.485915952,0.028958417,-0.015179967,0.623573677
-0.119262893,0.893084915,-26.3055756,-0.105892377,0.336387657,-6.993797897,-0.016180309,-0.002605689,2.859375326,0.023741473,-0.020380612,0.490612311,0.012721449,-0.007519549,0.316434771
-0.119262893,0.893084915,-26.5722988,-0.020540953,0.453745865,-6.993797897,-0.015756861,-0.002855985,2.869908204,0.025322549,-0.023688497,0.592384822,0.02069412,-0.017195549,0.63671705
-0.030509112,0.804331134,-26.5722988,-0.018499616,0.455787202,-6.922794873,-0.014371827,-0.004006864,2.912522953,0.018570582,-0.025807597,0.595004177,0.005674728,-0.009145577,0.326652116
0.067258724,0.902098971,-26.5722988,-0.020748276,0.458035863,-7.001009142,-0.014184164,-0.004309309,2.923325367,0.009599013,-0.019106259,0.450339014,0.004497238,-0.018169339,0.656864952
-0.215643951,0.619196296,-26.5722988,-0.014241515,0.451529101,-7.227331282,-0.013884353,-0.005520575,2.967115539,0.002402196,-0.022267864,0.524261512,-0.005014195,-0.011073117,0.330579645
-0.215643951,0.619196296,-26.5722988,-0.014241515,0.451529101,-7.227331282,-0.014052133,-0.005891091,2.978177016,-0.005883806,-0.028706834,0.604933179,-0.012671012,-0.017054256,0.671472174
-0.215643951,0.619196296,-27.2136112,0.029689365,0.169351645,-7.227331282,-0.014473034,-0.006457594,3.000481757,-0.006994022,-0.021050541,0.532305906,-0.015322496,-0.011265466,0.503514746
-0.135904226,0.539456571,-26.946888,0.116874803,0.053827451,-7.163539502,-0.015499666,-0.007212398,3.034218041,-0.014114013,-0.019733306,0.541234562,-0.029113327,-0.009237362,0.687777121
0.07003228,0.745393077,-26.946888,0.112138263,0.05856399,-7.328288707,-0.017431487,-0.007825345,3.079855649,-0.023489996,-0.017132685,0.635559512,-0.013178851,-0.002593598,0.346902695
-0.131743893,0.543616905,-26.946888,0.116779115,0.053923138,-7.489709645,-0.017870351,-0.007911714,3.09140773,-0.014623788,-0.012059571,0.483105618,-0.032759128,-0.003018487,0.69629717
-0.131743893,0.543616905,-26.946888,0.116779115,0.053923138,-7.489709645,-0.018962235,-0.008012322,3.114615787,-0.025326176,-0.014353964,0.643615637,-0.023870938,0.002924743,-93.73531168
-0.131743893,0.543616905,-27.3430504,0.072848235,-0.120388318,-7.489709645,-0.020553373,-0.007817371,-3.133393361,-0.024869395,-0.004105868,0.675273347,-0.030881559,0.005230133,0.710642146
-0.131743893,0.543616905,-26.9498298,-0.052982357,-0.293405382,-7.489709645,-0.021582552,-0.007643068,-3.109710056,-0.020202068,-0.007477338,0.563026819,-0.015713708,0.004202012,0.35914423
-0.131743893,0.543616905,-26.9498298,-0.052982357,-0.293405382,-7.489709645,-0.02210663,-0.007502924,-3.097732,-0.018185074,-0.004979073,0.501859804,-0.031126788,0.01311403,0.723564155
-0.032589279,0.444462291,-26.6978156,0.029942743,-0.402011073,-7.410385954,-0.023144092,-0.007065831,-3.073615461,-0.023900623,-0.002713426,0.668100721,-0.030759153,0.016472223,0.724373064
0.386911012,0.863962581,-26.6978156,0.020294237,-0.392362567,-7.745986186,-0.024176326,-0.006513046,-3.04930651,-0.020658696,-0.000276518,0.579214993,-0.029118475,0.017950465,0.710095818
0.288449787,0.765501356,-26.6978156,0.022558845,-0.394627175,-7.824755166,-0.025180258,-0.005894159,-3.024824201,-0.023637394,0.000703935,0.679710854,-0.020974589,0.015938514,0.567192376
0.288449787,0.765501356,-26.5683764,-0.018861699,-0.337673927,-7.824755166,-0.026550223,-0.004853127,-2.987777756,-0.0199695,0.002740439,0.681764765,-0.018412085,0.015690088,0.560873947
0.288449787,0.765501356,-26.6987962,-0.060596035,-0.395058639,-7.824755166,-0.027777808,-0.003807025,-2.950382718,-0.020147176,-0.004724788,0.709739467,-0.025061053,0.019194096,0.755740566
0.288449787,0.765501356,-26.9508104,-0.060282243,-0.284172391,-7.824755166,-0.028612465,-0.003167767,-2.925212831,-0.017886762,-0.001454843,0.602403317,-0.011964233,0.010819668,0.379617896
0.189295172,0.86465597,-26.9508104,-0.062562799,-0.286452947,-7.904078858,-0.029011349,-0.002807042,-2.91255647,-0.019953004,-8.44284E-05,0.699698677,-0.021269058,0.011262373,0.761976946
-0.337680399,0.337680399,-26.9508104,-0.050442361,-0.298573385,-8.145932909,-0.030429148,-0.002056291,-2.86176296,-0.013957075,-0.011393488,0.611582503,-0.012460165,0.004717234,0.755586931
-0.337680399,0.337680399,-26.687029,-0.134852409,-0.182509569,-8.145932909,-0.030850924,-0.001896612,-2.836186377,-0.010511709,-0.017164465,0.708981551,-0.003619522,0.001071615,0.58538226
-0.337680399,0.337680399,-26.42717,-0.051697529,-0.068171609,-8.145932909,-0.031090401,-0.001825712,-2.797455973,-0.001393143,-0.02265898,0.710683865,0.001948584,-0.006046159,0.776724599
-0.337680399,0.337680399,-26.564454,-0.007766649,-0.007766649,-8.145932909,-0.031025469,-0.002027187,-2.771573326,0.002438694,-0.024111541,0.619532446,0.002653988,-0.005488162,0.388726189
-0.337680399,0.337680399,-26.8282354,-0.092176697,0.108297167,-8.145932909,-0.030937011,-0.002210109,-2.758616911,0.006222009,-0.032459524,0.718219781,0.013190913,-0.014084677,0.775446823
-0.551244184,0.344614288,-26.8282354,-0.092336177,0.1033852,-8.151480021,-0.030051126,-0.003156018,-2.706538911,0.013925207,-0.031822831,0.617711341,0.014506662,-0.016216316,0.587673888
-0.551244184,0.344614288,-26.8282354,-0.092336177,0.1033852,-8.151480021,-0.029083791,-0.004237356,-2.667351582,0.017457337,-0.03410018,0.607639807,0.018860184,-0.020183714,0.797055055
-0.551244184,0.344614288,-26.9547328,-0.051857009,0.047726344,-8.151480021,-0.028464607,-0.004899992,-2.641184074,0.020533943,-0.040630941,0.745209337,0.008109935,-0.008804119,0.392049468
-0.551244184,0.344614288,-26.9547328,-0.051857009,0.047726344,-8.151480021,-0.028194241,-0.0051935,-2.628114089,0.01385295,-0.027785682,0.544745263,0.010756,-0.018438435,0.784371888
